coin,symbol,candle_open_time_utc,candle_close_time_utc,open,high,low,close,volume,quote_volume,trade_count,source,source_interval,source_symbol,is_complete,ingested_at_utc,date
Ethereum,ETHUSDT,2021-06-12T00:00:00Z,2021-06-12T23:59:59Z,2354.09,2454.53,2256.22,2370.74,767439.4984,1807036943.9986243,1127302,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-06-12
Ethereum,ETHUSDT,2021-06-13T00:00:00Z,2021-06-13T23:59:59Z,2370.64,2548.41,2308.41,2509.33,715948.75986,1724097564.3343067,1217504,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-06-13
Ethereum,ETHUSDT,2021-06-14T00:00:00Z,2021-06-14T23:59:59Z,2509.33,2609.17,2461.0,2580.77,684183.55622,1730260219.1338103,1118498,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-06-14
Ethereum,ETHUSDT,2021-06-15T00:00:00Z,2021-06-15T23:59:59Z,2580.58,2640.0,2507.7,2543.54,599826.64933,1548303436.0627651,1044834,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-06-15
Ethereum,ETHUSDT,2021-06-16T00:00:00Z,2021-06-16T23:59:59Z,2543.55,2556.19,2351.18,2367.89,624741.78358,1533734359.4130068,896073,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-06-16
Ethereum,ETHUSDT,2021-06-17T00:00:00Z,2021-06-17T23:59:59Z,2368.02,2460.5,2306.0,2373.28,560667.58566,1338389545.0014825,961448,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-06-17
Ethereum,ETHUSDT,2021-06-18T00:00:00Z,2021-06-18T23:59:59Z,2373.28,2378.0,2139.0,2234.09,778905.20197,1758827532.8833416,1067542,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-06-18
Ethereum,ETHUSDT,2021-06-19T00:00:00Z,2021-06-19T23:59:59Z,2234.09,2278.82,2161.67,2164.67,496872.24997,1104923869.4185991,763820,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-06-19
Ethereum,ETHUSDT,2021-06-20T00:00:00Z,2021-06-20T23:59:59Z,2165.34,2280.01,2040.68,2243.47,743883.64741,1599009750.5269032,1035537,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-06-20
Ethereum,ETHUSDT,2021-06-21T00:00:00Z,2021-06-21T23:59:59Z,2243.49,2260.16,1865.54,1885.49,1629819.66576,3252129521.677504,2014010,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-06-21
Ethereum,ETHUSDT,2021-06-22T00:00:00Z,2021-06-22T23:59:59Z,1885.27,1998.0,1700.48,1879.28,1695338.08052,3158928001.131145,1856357,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-06-22
Ethereum,ETHUSDT,2021-06-23T00:00:00Z,2021-06-23T23:59:59Z,1879.29,2045.0,1821.95,1968.14,918612.30494,1817518228.910071,1141790,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-06-23
Ethereum,ETHUSDT,2021-06-24T00:00:00Z,2021-06-24T23:59:59Z,1967.95,2036.61,1884.79,1989.52,701231.67478,1377799766.499455,833337,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-06-24
Ethereum,ETHUSDT,2021-06-25T00:00:00Z,2021-06-25T23:59:59Z,1989.53,2019.99,1791.22,1808.82,858808.54767,1612556879.1072812,1041338,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-06-25
Ethereum,ETHUSDT,2021-06-26T00:00:00Z,2021-06-26T23:59:59Z,1808.97,1852.8,1717.32,1829.64,832315.14904,1478550576.564645,923226,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-06-26
Ethereum,ETHUSDT,2021-06-27T00:00:00Z,2021-06-27T23:59:59Z,1829.84,1984.5,1804.26,1982.28,696055.79307,1299521992.0717993,1091206,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-06-27
Ethereum,ETHUSDT,2021-06-28T00:00:00Z,2021-06-28T23:59:59Z,1982.27,2145.0,1960.52,2084.41,1044244.68308,2138998047.877628,1657087,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-06-28
Ethereum,ETHUSDT,2021-06-29T00:00:00Z,2021-06-29T23:59:59Z,2084.42,2245.0,2073.57,2165.33,831257.23277,1804733069.9829893,1536044,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-06-29
Ethereum,ETHUSDT,2021-06-30T00:00:00Z,2021-06-30T23:59:59Z,2165.46,2287.78,2087.99,2275.68,910583.6032,1973676680.8731267,1464112,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-06-30
Ethereum,ETHUSDT,2021-07-01T00:00:00Z,2021-07-01T23:59:59Z,2275.68,2275.93,2073.12,2106.41,787865.25137,1688043308.127257,1414518,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-01
Ethereum,ETHUSDT,2021-07-02T00:00:00Z,2021-07-02T23:59:59Z,2106.41,2160.0,2018.5,2154.13,672282.37476,1397269246.2664564,862561,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-02
Ethereum,ETHUSDT,2021-07-03T00:00:00Z,2021-07-03T23:59:59Z,2153.95,2240.0,2112.01,2226.99,569264.801,1248888441.2531536,922576,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-03
Ethereum,ETHUSDT,2021-07-04T00:00:00Z,2021-07-04T23:59:59Z,2226.99,2389.93,2189.58,2322.69,590656.25069,1365904900.3499067,1204553,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-04
Ethereum,ETHUSDT,2021-07-05T00:00:00Z,2021-07-05T23:59:59Z,2322.69,2324.64,2157.32,2196.53,781806.31605,1753862827.3791049,1264204,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-05
Ethereum,ETHUSDT,2021-07-06T00:00:00Z,2021-07-06T23:59:59Z,2196.85,2350.0,2193.0,2322.5,785330.17152,1803108194.4684093,1326163,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-06
Ethereum,ETHUSDT,2021-07-07T00:00:00Z,2021-07-07T23:59:59Z,2322.51,2409.0,2291.9,2316.57,666501.35572,1570553094.637571,1113578,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-07
Ethereum,ETHUSDT,2021-07-08T00:00:00Z,2021-07-08T23:59:59Z,2316.25,2325.6,2084.79,2116.33,880265.04124,1926184139.309848,1234614,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-08
Ethereum,ETHUSDT,2021-07-09T00:00:00Z,2021-07-09T23:59:59Z,2116.32,2189.4,2046.51,2146.99,738611.36304,1568646237.310995,867603,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-09
Ethereum,ETHUSDT,2021-07-10T00:00:00Z,2021-07-10T23:59:59Z,2146.99,2194.82,2074.16,2110.69,499071.85904,1058023794.511424,646476,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-10
Ethereum,ETHUSDT,2021-07-11T00:00:00Z,2021-07-11T23:59:59Z,2110.68,2174.0,2081.02,2140.45,342294.40302,727911535.268998,479138,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-11
Ethereum,ETHUSDT,2021-07-12T00:00:00Z,2021-07-12T23:59:59Z,2140.54,2167.83,2006.68,2031.58,540630.10742,1126108847.3713691,725803,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-12
Ethereum,ETHUSDT,2021-07-13T00:00:00Z,2021-07-13T23:59:59Z,2031.57,2047.35,1918.0,1940.15,647388.24969,1287490852.461495,902810,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-13
Ethereum,ETHUSDT,2021-07-14T00:00:00Z,2021-07-14T23:59:59Z,1940.44,2019.18,1865.0,1994.58,690505.60937,1342931974.3496463,936438,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-14
Ethereum,ETHUSDT,2021-07-15T00:00:00Z,2021-07-15T23:59:59Z,1994.41,2042.88,1881.0,1919.51,645271.32563,1251834409.941772,865033,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-15
Ethereum,ETHUSDT,2021-07-16T00:00:00Z,2021-07-16T23:59:59Z,1919.54,1965.0,1850.0,1876.26,577068.89724,1097832472.3221335,721120,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-16
Ethereum,ETHUSDT,2021-07-17T00:00:00Z,2021-07-17T23:59:59Z,1876.47,1919.19,1844.45,1899.59,430300.51578,810628641.2579023,576008,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-17
Ethereum,ETHUSDT,2021-07-18T00:00:00Z,2021-07-18T23:59:59Z,1899.5,1993.79,1877.1,1891.64,534837.63654,1038104997.5220178,768528,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-18
Ethereum,ETHUSDT,2021-07-19T00:00:00Z,2021-07-19T23:59:59Z,1891.65,1919.0,1805.0,1818.73,547419.93771,1011627398.9238826,641063,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-19
Ethereum,ETHUSDT,2021-07-20T00:00:00Z,2021-07-20T23:59:59Z,1818.73,1841.34,1706.0,1786.03,786257.272,1386498470.3401668,943640,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-20
Ethereum,ETHUSDT,2021-07-21T00:00:00Z,2021-07-21T23:59:59Z,1786.03,2035.23,1747.55,1995.5,1115949.82033,2138345813.7854447,1304423,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-21
Ethereum,ETHUSDT,2021-07-22T00:00:00Z,2021-07-22T23:59:59Z,1995.5,2046.0,1947.62,2024.56,768854.3659,1536669128.520452,1074800,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-22
Ethereum,ETHUSDT,2021-07-23T00:00:00Z,2021-07-23T23:59:59Z,2024.27,2130.9,1993.22,2124.25,708160.91322,1455496732.0516536,1035643,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-23
Ethereum,ETHUSDT,2021-07-24T00:00:00Z,2021-07-24T23:59:59Z,2124.26,2199.5,2105.58,2184.75,633075.18592,1360667031.9830072,1056670,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-24
Ethereum,ETHUSDT,2021-07-25T00:00:00Z,2021-07-25T23:59:59Z,2184.9,2197.41,2105.93,2189.79,535630.27,1154562327.6539447,941623,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-25
Ethereum,ETHUSDT,2021-07-26T00:00:00Z,2021-07-26T23:59:59Z,2189.82,2433.65,2171.57,2228.08,1393738.163,3222622416.2567244,2252910,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-26
Ethereum,ETHUSDT,2021-07-27T00:00:00Z,2021-07-27T23:59:59Z,2227.81,2319.26,2150.5,2299.49,906359.23478,2025582065.4137945,1502763,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-27
Ethereum,ETHUSDT,2021-07-28T00:00:00Z,2021-07-28T23:59:59Z,2299.47,2345.0,2243.15,2300.9,718202.57727,1649860557.2934496,1287050,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-28
Ethereum,ETHUSDT,2021-07-29T00:00:00Z,2021-07-29T23:59:59Z,2300.9,2400.0,2266.12,2382.92,499364.83496,1157988358.946293,1036449,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-29
Ethereum,ETHUSDT,2021-07-30T00:00:00Z,2021-07-30T23:59:59Z,2382.93,2471.7,2315.92,2461.81,762577.28797,1824191451.5586312,1428312,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-30
Ethereum,ETHUSDT,2021-07-31T00:00:00Z,2021-07-31T23:59:59Z,2461.77,2553.86,2420.68,2531.05,507601.05026,1253810139.1383708,1007386,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-07-31
Ethereum,ETHUSDT,2021-08-01T00:00:00Z,2021-08-01T23:59:59Z,2531.1,2697.61,2511.24,2555.69,853495.94078,2217485596.778454,1810440,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-01
Ethereum,ETHUSDT,2021-08-02T00:00:00Z,2021-08-02T23:59:59Z,2555.5,2666.0,2507.0,2606.93,726701.84952,1887684672.4710493,1596914,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-02
Ethereum,ETHUSDT,2021-08-03T00:00:00Z,2021-08-03T23:59:59Z,2606.92,2632.44,2442.32,2509.04,792960.84375,1986976146.0041504,1701919,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-03
Ethereum,ETHUSDT,2021-08-04T00:00:00Z,2021-08-04T23:59:59Z,2508.51,2772.71,2457.68,2724.78,954590.7536,2498364633.894655,1839302,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-04
Ethereum,ETHUSDT,2021-08-05T00:00:00Z,2021-08-05T23:59:59Z,2724.55,2843.98,2529.91,2826.99,1307720.20654,3553456266.77197,2690052,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-05
Ethereum,ETHUSDT,2021-08-06T00:00:00Z,2021-08-06T23:59:59Z,2827.01,2946.75,2720.06,2891.58,825399.48637,2334160884.125929,1873337,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-06
Ethereum,ETHUSDT,2021-08-07T00:00:00Z,2021-08-07T23:59:59Z,2891.54,3171.0,2865.5,3160.31,1205277.10095,3673732670.3173537,2318608,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-07
Ethereum,ETHUSDT,2021-08-08T00:00:00Z,2021-08-08T23:59:59Z,3160.48,3189.99,2949.03,3011.85,966349.70579,2979960615.1300263,1771162,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-08
Ethereum,ETHUSDT,2021-08-09T00:00:00Z,2021-08-09T23:59:59Z,3011.84,3186.0,2893.23,3160.52,1129584.61614,3453771928.060336,2114151,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-09
Ethereum,ETHUSDT,2021-08-10T00:00:00Z,2021-08-10T23:59:59Z,3160.51,3233.0,3051.22,3141.66,880675.74443,2763516346.6677885,1824522,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-10
Ethereum,ETHUSDT,2021-08-11T00:00:00Z,2021-08-11T23:59:59Z,3141.14,3274.0,3120.27,3160.5,732546.60433,2351996141.79722,1786853,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-11
Ethereum,ETHUSDT,2021-08-12T00:00:00Z,2021-08-12T23:59:59Z,3160.4,3239.0,2979.29,3045.96,737628.45808,2283938414.771762,1587719,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-12
Ethereum,ETHUSDT,2021-08-13T00:00:00Z,2021-08-13T23:59:59Z,3046.11,3327.83,3033.8,3322.32,579333.40323,1867199038.7077763,1311322,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-13
Ethereum,ETHUSDT,2021-08-14T00:00:00Z,2021-08-14T23:59:59Z,3322.33,3330.98,3200.0,3263.16,486102.53787,1587713825.6861787,1014420,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-14
Ethereum,ETHUSDT,2021-08-15T00:00:00Z,2021-08-15T23:59:59Z,3263.16,3320.0,3111.13,3307.09,565579.67765,1813755247.625386,1224556,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-15
Ethereum,ETHUSDT,2021-08-16T00:00:00Z,2021-08-16T23:59:59Z,3307.35,3335.0,3135.22,3146.53,635667.05422,2062860388.3954487,1940766,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-16
Ethereum,ETHUSDT,2021-08-17T00:00:00Z,2021-08-17T23:59:59Z,3147.18,3290.0,2991.89,3011.72,804996.06971,2535149204.5375986,1644472,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-17
Ethereum,ETHUSDT,2021-08-18T00:00:00Z,2021-08-18T23:59:59Z,3011.73,3125.81,2950.0,3014.55,625103.25568,1902429362.9636245,1093813,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-18
Ethereum,ETHUSDT,2021-08-19T00:00:00Z,2021-08-19T23:59:59Z,3014.18,3188.0,2958.33,3184.12,634769.92174,1931520693.610396,1297759,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-19
Ethereum,ETHUSDT,2021-08-20T00:00:00Z,2021-08-20T23:59:59Z,3184.11,3300.0,3177.16,3284.82,558127.4554,1809283029.2179065,1137843,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-20
Ethereum,ETHUSDT,2021-08-21T00:00:00Z,2021-08-21T23:59:59Z,3284.81,3309.16,3207.0,3223.43,421156.09084,1375973641.1631632,777622,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-21
Ethereum,ETHUSDT,2021-08-22T00:00:00Z,2021-08-22T23:59:59Z,3223.36,3272.0,3126.42,3238.0,406479.07654,1304347038.5713573,803263,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-22
Ethereum,ETHUSDT,2021-08-23T00:00:00Z,2021-08-23T23:59:59Z,3238.0,3377.89,3230.02,3321.28,602103.44614,2000534992.1483488,1520784,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-23
Ethereum,ETHUSDT,2021-08-24T00:00:00Z,2021-08-24T23:59:59Z,3321.28,3357.85,3147.31,3170.62,540480.07853,1758604481.5998473,984324,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-24
Ethereum,ETHUSDT,2021-08-25T00:00:00Z,2021-08-25T23:59:59Z,3170.63,3248.0,3080.0,3226.87,483697.69444,1534476278.2531996,1031704,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-25
Ethereum,ETHUSDT,2021-08-26T00:00:00Z,2021-08-26T23:59:59Z,3226.88,3250.0,3053.3,3093.2,442298.47372,1382397989.4504704,959232,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-26
Ethereum,ETHUSDT,2021-08-27T00:00:00Z,2021-08-27T23:59:59Z,3093.06,3280.0,3060.18,3273.45,451027.80711,1434311977.245256,802187,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-27
Ethereum,ETHUSDT,2021-08-28T00:00:00Z,2021-08-28T23:59:59Z,3273.89,3287.0,3210.31,3244.48,262360.34921,850631439.0532795,539377,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-28
Ethereum,ETHUSDT,2021-08-29T00:00:00Z,2021-08-29T23:59:59Z,3244.75,3285.0,3152.34,3223.47,335806.7827,1078681950.902087,661232,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-29
Ethereum,ETHUSDT,2021-08-30T00:00:00Z,2021-08-30T23:59:59Z,3223.47,3347.95,3143.0,3229.64,625347.27541,2027490192.4973872,1228525,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-30
Ethereum,ETHUSDT,2021-08-31T00:00:00Z,2021-08-31T23:59:59Z,3229.14,3476.0,3188.77,3429.2,863071.13092,2895209449.7077646,1772849,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-08-31
Ethereum,ETHUSDT,2021-09-01T00:00:00Z,2021-09-01T23:59:59Z,3429.19,3842.0,3382.22,3826.82,845759.95868,3038498667.85424,2022132,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-01
Ethereum,ETHUSDT,2021-09-02T00:00:00Z,2021-09-02T23:59:59Z,3826.82,3836.8,3717.04,3785.82,525165.7996,1981758437.085756,1402190,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-02
Ethereum,ETHUSDT,2021-09-03T00:00:00Z,2021-09-03T23:59:59Z,3785.82,4027.88,3705.05,3938.11,655903.75739,2557662974.330016,1678132,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-03
Ethereum,ETHUSDT,2021-09-04T00:00:00Z,2021-09-04T23:59:59Z,3938.11,3970.0,3832.5,3885.52,364478.1193,1422981232.233712,996623,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-04
Ethereum,ETHUSDT,2021-09-05T00:00:00Z,2021-09-05T23:59:59Z,3885.61,3980.0,3830.0,3950.29,365759.8597,1432553302.476841,1083584,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-05
Ethereum,ETHUSDT,2021-09-06T00:00:00Z,2021-09-06T23:59:59Z,3950.28,3970.0,3864.3,3926.77,397768.5783,1562560096.37577,865160,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-06
Ethereum,ETHUSDT,2021-09-07T00:00:00Z,2021-09-07T23:59:59Z,3926.67,3947.15,3005.0,3434.57,1203536.00209,4298119218.282754,2359100,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-07
Ethereum,ETHUSDT,2021-09-08T00:00:00Z,2021-09-08T23:59:59Z,3434.84,3560.0,3215.16,3499.0,780611.7657,2665272033.980108,1783652,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-08
Ethereum,ETHUSDT,2021-09-09T00:00:00Z,2021-09-09T23:59:59Z,3499.01,3567.06,3390.4,3424.93,628553.8831,2194182935.338638,1147283,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-09
Ethereum,ETHUSDT,2021-09-10T00:00:00Z,2021-09-10T23:59:59Z,3424.94,3514.11,3150.0,3208.86,633026.2659,2107283581.30531,1128069,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-10
Ethereum,ETHUSDT,2021-09-11T00:00:00Z,2021-09-11T23:59:59Z,3208.85,3348.37,3200.0,3267.21,413524.1761,1355587141.453793,833958,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-11
Ethereum,ETHUSDT,2021-09-12T00:00:00Z,2021-09-12T23:59:59Z,3267.1,3474.16,3231.1,3404.21,408858.9595,1379322044.697631,1089138,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-12
Ethereum,ETHUSDT,2021-09-13T00:00:00Z,2021-09-13T23:59:59Z,3404.3,3430.3,3108.49,3285.35,647855.7199,2103663103.067748,1363198,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-13
Ethereum,ETHUSDT,2021-09-14T00:00:00Z,2021-09-14T23:59:59Z,3285.09,3437.05,3269.95,3434.37,373634.9026,1249733657.132103,894664,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-14
Ethereum,ETHUSDT,2021-09-15T00:00:00Z,2021-09-15T23:59:59Z,3434.37,3616.16,3357.78,3613.55,428507.5278,1486156273.791875,977023,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-15
Ethereum,ETHUSDT,2021-09-16T00:00:00Z,2021-09-16T23:59:59Z,3613.55,3676.28,3481.14,3567.98,467985.4919,1680487713.224465,1081868,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-16
Ethereum,ETHUSDT,2021-09-17T00:00:00Z,2021-09-17T23:59:59Z,3567.97,3594.17,3350.07,3399.81,398888.3705,1383268101.517886,867583,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-17
Ethereum,ETHUSDT,2021-09-18T00:00:00Z,2021-09-18T23:59:59Z,3399.89,3541.96,3368.88,3435.64,315162.7627,1090387917.429689,692204,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-18
Ethereum,ETHUSDT,2021-09-19T00:00:00Z,2021-09-19T23:59:59Z,3435.64,3456.53,3277.74,3328.62,312948.0013,1052980779.84908,687285,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-19
Ethereum,ETHUSDT,2021-09-20T00:00:00Z,2021-09-20T23:59:59Z,3328.57,3347.82,2913.39,2977.28,917939.57849,2834781758.892616,1708278,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-20
Ethereum,ETHUSDT,2021-09-21T00:00:00Z,2021-09-21T23:59:59Z,2977.32,3105.83,2652.0,2765.9,971519.88941,2827179157.4349656,1754962,Binance Spot public market-data REST API,1d,ETHUSDT,1,2026-04-05T13:06:55.177740+00:00,2021-09-21
